HDR,,
VD,00020220304174000,39628
VD,00020220304174500,39918
VD,00020220304175000,40067
VD,00020220304175500,40096
VD,00020220304180000,40176
VD,00020220304180500,40204
VD,00020220304181000,40452
VD,00020220304181500,40618
VD,00020220304182000,40722
VD,00020220304182500,40985
VD,00020220304183000,40957
VD,00020220304183500,40930
VD,00020220304184000,40881
VD,00020220304184500,40790
VD,00020220304185000,40702
VD,00020220304185500,40615
VD,00020220304190000,40187
VD,00020220304190500,39880
VD,00020220304191000,39655
VD,00020220304191500,39392
VD,00020220304192000,39178
VD,00020220304192500,38818
VD,00020220304193000,38645
VD,00020220304193500,38392
VD,00020220304194000,38327
VD,00020220304194500,38175
VD,00020220304195000,37954
VD,00020220304195500,37533
VD,00020220304200000,37131
VD,00020220304200500,37231
VD,00020220304201000,37148
VD,00020220304201500,36900
VD,00020220304202000,36751
VD,00020220304202500,36655
VD,00020220304203000,36348
VD,00020220304203500,35967
VD,00020220304204000,35800
VD,00020220304204500,35640
VD,00020220304205000,35461
VD,00020220304205500,35096
VD,00020220304210000,34833
VD,00020220304210500,34770
VD,00020220304211000,34531
VD,00020220304211500,34151
VD,00020220304212000,33931
VD,00020220304212500,33671
VD,00020220304213000,33352
VD,00020220304213500,33162
VD,00020220304214000,33012
VD,00020220304214500,32672
VD,00020220304215000,32492
VD,00020220304215500,32335
VD,00020220304220000,32023
VD,00020220304220500,31689
VD,00020220304221000,31388
VD,00020220304221500,31093
VD,00020220304222000,30719
VD,00020220304222500,30367
VD,00020220304223000,30132
VD,00020220304223500,29987
VD,00020220304224000,29597
VD,00020220304224500,29326
VD,00020220304225000,29183
VD,00020220304225500,28886
VD,00020220304230000,28700
VD,00020220304230500,28522
VD,00020220304231000,28033
VD,00020220304231500,27830
VD,00020220304232000,27681
VD,00020220304232500,27515
VD,00020220304233000,27369
VD,00020220304233500,27253
VD,00020220304234000,27142
VD,00020220304234500,26942
VD,00020220304235000,26714
VD,00020220304235500,26642
VD,00020220305000000,26589
VD,00020220305000500,26643
VD,00020220305001000,26672
VD,00020220305001500,26636
VD,00020220305002000,26565
VD,00020220305002500,26464
VD,00020220305003000,26446
VD,00020220305003500,26719
VD,00020220305004000,26966
VD,00020220305004500,26949
VD,00020220305005000,26884
VD,00020220305005500,26739
VD,00020220305010000,26376
VD,00020220305010500,26256
VD,00020220305011000,26138
VD,00020220305011500,26019
VD,00020220305012000,25908
VD,00020220305012500,25798
VD,00020220305013000,25707
VD,00020220305013500,25596
VD,00020220305014000,25519
VD,00020220305014500,25484
VD,00020220305015000,25436
VD,00020220305015500,25250
VD,00020220305020000,25282
VD,00020220305020500,25232
VD,00020220305021000,25296
VD,00020220305021500,25234
VD,00020220305022000,25249
VD,00020220305022500,25259
VD,00020220305023000,25231
VD,00020220305023500,25260
VD,00020220305024000,25189
VD,00020220305024500,25127
VD,00020220305025000,25021
VD,00020220305025500,24922
VD,00020220305030000,24801
VD,00020220305030500,24613
VD,00020220305031000,24475
VD,00020220305031500,24474
VD,00020220305032000,24401
VD,00020220305032500,24263
VD,00020220305033000,24155
VD,00020220305033500,24158
VD,00020220305034000,24162
VD,00020220305034500,24131
VD,00020220305035000,24148
VD,00020220305035500,24185
VD,00020220305040000,24048
VD,00020220305040500,23827
VD,00020220305041000,23892
VD,00020220305041500,23908
VD,00020220305042000,23900
VD,00020220305042500,23872
VD,00020220305043000,23945
VD,00020220305043500,24025
VD,00020220305044000,24022
VD,00020220305044500,23909
VD,00020220305045000,23925
VD,00020220305045500,24018
VD,00020220305050000,24058
VD,00020220305050500,23925
VD,00020220305051000,23948
VD,00020220305051500,23974
VD,00020220305052000,24001
VD,00020220305052500,24025
VD,00020220305053000,23943
VD,00020220305053500,23911
VD,00020220305054000,23950
VD,00020220305054500,23891
VD,00020220305055000,23989
VD,00020220305055500,24021
VD,00020220305060000,24236
VD,00020220305060500,24783
VD,00020220305061000,25140
VD,00020220305061500,25480
VD,00020220305062000,25754
VD,00020220305062500,25781
VD,00020220305063000,25737
VD,00020220305063500,25841
VD,00020220305064000,25918
VD,00020220305064500,26136
VD,00020220305065000,26273
VD,00020220305065500,26511
VD,00020220305070000,26579
VD,00020220305070500,26925
VD,00020220305071000,27235
VD,00020220305071500,27472
VD,00020220305072000,27681
VD,00020220305072500,27859
VD,00020220305073000,27970
VD,00020220305073500,28045
VD,00020220305074000,28105
VD,00020220305074500,28290
VD,00020220305075000,28540
VD,00020220305075500,28713
VD,00020220305080000,28992
VD,00020220305080500,29290
VD,00020220305081000,29672
VD,00020220305081500,30071
VD,00020220305082000,30175
VD,00020220305082500,30258
VD,00020220305083000,30326
VD,00020220305083500,30420
VD,00020220305084000,30415
VD,00020220305084500,30490
VD,00020220305085000,30588
VD,00020220305085500,30645
VD,00020220305090000,30781
VD,00020220305090500,30907
VD,00020220305091000,31086
VD,00020220305091500,31226
VD,00020220305092000,31455
VD,00020220305092500,31623
VD,00020220305093000,31495
VD,00020220305093500,31465
VD,00020220305094000,31508
VD,00020220305094500,31474
VD,00020220305095000,31537
VD,00020220305095500,31600
VD,00020220305100000,31637
VD,00020220305100500,31793
VD,00020220305101000,31792
VD,00020220305101500,31773
VD,00020220305102000,31686
VD,00020220305102500,31634
VD,00020220305103000,31562
VD,00020220305103500,31524
VD,00020220305104000,31558
VD,00020220305104500,31593
VD,00020220305105000,31614
VD,00020220305105500,31622
VD,00020220305110000,31549
VD,00020220305110500,31418
VD,00020220305111000,31591
VD,00020220305111500,31441
VD,00020220305112000,31297
VD,00020220305112500,31390
VD,00020220305113000,31425
VD,00020220305113500,31405
VD,00020220305114000,31352
VD,00020220305114500,31371
VD,00020220305115000,31284
VD,00020220305115500,31256
VD,00020220305120000,31328
VD,00020220305120500,31332
VD,00020220305121000,31291
VD,00020220305121500,31189
VD,00020220305122000,31165
VD,00020220305122500,31215
VD,00020220305123000,31195
VD,00020220305123500,31169
VD,00020220305124000,31137
VD,00020220305124500,30989
VD,00020220305125000,30995
VD,00020220305125500,30930
VD,00020220305130000,30849
VD,00020220305130500,30894
VD,00020220305131000,30675
VD,00020220305131500,30548
VD,00020220305132000,30579
VD,00020220305132500,30575
VD,00020220305133000,30560
VD,00020220305133500,30591
VD,00020220305134000,30537
VD,00020220305134500,30452
VD,00020220305135000,30448
VD,00020220305135500,30382
VD,00020220305140000,30354
VD,00020220305140500,30308
VD,00020220305141000,30270
VD,00020220305141500,30250
VD,00020220305142000,30272
VD,00020220305142500,30244
VD,00020220305143000,30238
VD,00020220305143500,30198
VD,00020220305144000,30138
VD,00020220305144500,30113
VD,00020220305145000,30204
VD,00020220305145500,30358
VD,00020220305150000,30525
VD,00020220305150500,30549
VD,00020220305151000,30522
VD,00020220305151500,30725
VD,00020220305152000,30768
VD,00020220305152500,30837
VD,00020220305153000,30908
VD,00020220305153500,31066
VD,00020220305154000,30932
VD,00020220305154500,31095
VD,00020220305155000,31267
VD,00020220305155500,31528
VD,00020220305160000,31758
VD,00020220305160500,31960
VD,00020220305161000,32201
VD,00020220305161500,32382
VD,00020220305162000,32600
VD,00020220305162500,32833
VD,00020220305163000,33032
VD,00020220305163500,33382
VD,00020220305164000,33741
VD,00020220305164500,33903
VD,00020220305165000,34054
VD,00020220305165500,34227
VD,00020220305170000,34518
VD,00020220305170500,34969
VD,00020220305171000,35269
VD,00020220305171500,35523
VD,00020220305172000,35850
VD,00020220305172500,36059
VD,00020220305173000,36301
VD,00020220305173500,36318
VD,00020220305174000,36369
VD,00020220305174500,36506
VD,00020220305175000,36766
VD,00020220305175500,36931
VD,00020220305180000,37159
VD,00020220305180500,37360
VD,00020220305181000,37480
VD,00020220305181500,37648
VD,00020220305182000,37646
VD,00020220305182500,37777
VD,00020220305183000,37780
VD,00020220305183500,37669
VD,00020220305184000,37613
VD,00020220305184500,37564
VD,00020220305185000,37486
VD,00020220305185500,37303
VD,00020220305190000,37035
VD,00020220305190500,36950
VD,00020220305191000,36940
VD,00020220305191500,36623
VD,00020220305192000,36261
VD,00020220305192500,36076
VD,00020220305193000,35915
VD,00020220305193500,35804
VD,00020220305194000,35760
VD,00020220305194500,35775
VD,00020220305195000,35588
VD,00020220305195500,35327
VD,00020220305200000,35121
VD,00020220305200500,34994
VD,00020220305201000,34920
VD,00020220305201500,34762
VD,00020220305202000,34617
VD,00020220305202500,34528
VD,00020220305203000,34406
VD,00020220305203500,34167
VD,00020220305204000,33947
VD,00020220305204500,33786
VD,00020220305205000,33667
VD,00020220305205500,33541
VD,00020220305210000,33194
VD,00020220305210500,32831
VD,00020220305211000,32584
VD,00020220305211500,32451
VD,00020220305212000,32344
VD,00020220305212500,32032
VD,00020220305213000,31767
VD,00020220305213500,31659
VD,00020220305214000,31508
VD,00020220305214500,31152
VD,00020220305215000,31068
VD,00020220305215500,30925
VD,00020220305220000,30712
VD,00020220305220500,30319
VD,00020220305221000,30288
VD,00020220305221500,29898
VD,00020220305222000,29551
VD,00020220305222500,29286
VD,00020220305223000,29192
VD,00020220305223500,29154
VD,00020220305224000,28963
VD,00020220305224500,28759
VD,00020220305225000,28624
VD,00020220305225500,28429
VD,00020220305230000,28237
VD,00020220305230500,28190
VD,00020220305231000,27924
VD,00020220305231500,27520
VD,00020220305232000,27248
VD,00020220305232500,27014
VD,00020220305233000,26709
VD,00020220305233500,26534
VD,00020220305234000,26415
VD,00020220305234500,26214
VD,00020220305235000,25973
VD,00020220305235500,25774
VD,00020220306000000,25622
VD,00020220306000500,25947
VD,00020220306001000,25980
VD,00020220306001500,26026
VD,00020220306002000,25937
VD,00020220306002500,25854
VD,00020220306003000,25808
VD,00020220306003500,26135
VD,00020220306004000,26280
VD,00020220306004500,26296
VD,00020220306005000,26252
VD,00020220306005500,26181
VD,00020220306010000,26208
VD,00020220306010500,26453
VD,00020220306011000,26562
VD,00020220306011500,26551
VD,00020220306012000,26427
VD,00020220306012500,26416
VD,00020220306013000,26273
VD,00020220306013500,26224
VD,00020220306014000,26169
VD,00020220306014500,26033
VD,00020220306015000,25880
VD,00020220306015500,25737
VD,00020220306020000,25639
VD,00020220306020500,25615
VD,00020220306021000,25569
VD,00020220306021500,25524
VD,00020220306022000,25442
VD,00020220306022500,25459
VD,00020220306023000,25425
VD,00020220306023500,25395
VD,00020220306024000,25328
VD,00020220306024500,25207
VD,00020220306025000,25199
VD,00020220306025500,25189
VD,00020220306030000,25139
VD,00020220306030500,25134
VD,00020220306031000,25049
VD,00020220306031500,24993
VD,00020220306032000,24873
VD,00020220306032500,24840
VD,00020220306033000,24900
VD,00020220306033500,24792
VD,00020220306034000,24707
VD,00020220306034500,24626
VD,00020220306035000,24655
VD,00020220306035500,24576
VD,00020220306040000,24549
VD,00020220306040500,24511
VD,00020220306041000,24492
VD,00020220306041500,24490
VD,00020220306042000,24334
VD,00020220306042500,24224
VD,00020220306043000,24202
VD,00020220306043500,24264
VD,00020220306044000,24346
VD,00020220306044500,24341
VD,00020220306045000,24089
VD,00020220306045500,24086
VD,00020220306050000,24097
VD,00020220306050500,24233
VD,00020220306051000,24277
VD,00020220306051500,24278
VD,00020220306052000,24222
VD,00020220306052500,24276
VD,00020220306053000,24363
VD,00020220306053500,24412
VD,00020220306054000,24500
VD,00020220306054500,24543
VD,00020220306055000,24595
VD,00020220306055500,24675
VD,00020220306060000,24731
VD,00020220306060500,24939
VD,00020220306061000,24988
VD,00020220306061500,25072
VD,00020220306062000,25104
VD,00020220306062500,25018
VD,00020220306063000,25034
VD,00020220306063500,25131
VD,00020220306064000,25160
VD,00020220306064500,25253
VD,00020220306065000,25395
VD,00020220306065500,25551
VD,00020220306070000,25671
VD,00020220306070500,25928
VD,00020220306071000,26089
VD,00020220306071500,26257
VD,00020220306072000,26464
VD,00020220306072500,26623
VD,00020220306073000,26730
VD,00020220306073500,26825
VD,00020220306074000,26903
VD,00020220306074500,27006
VD,00020220306075000,27154
VD,00020220306075500,27377
VD,00020220306080000,27643
VD,00020220306080500,27814
VD,00020220306081000,27921
VD,00020220306081500,28065
VD,00020220306082000,28128
VD,00020220306082500,28315
VD,00020220306083000,28484
VD,00020220306083500,28580
VD,00020220306084000,28741
VD,00020220306084500,28845
VD,00020220306085000,28920
VD,00020220306085500,29049
VD,00020220306090000,29186
VD,00020220306090500,29437
VD,00020220306091000,29562
VD,00020220306091500,29634
VD,00020220306092000,29816
VD,00020220306092500,29956
VD,00020220306093000,30048
VD,00020220306093500,30355
VD,00020220306094000,30239
VD,00020220306094500,30268
VD,00020220306095000,30390
VD,00020220306095500,30469
VD,00020220306100000,30573
VD,00020220306100500,30609
VD,00020220306101000,30696
VD,00020220306101500,30732
VD,00020220306102000,30724
VD,00020220306102500,30761
VD,00020220306103000,30829
VD,00020220306103500,31018
VD,00020220306104000,31159
VD,00020220306104500,31127
VD,00020220306105000,31117
VD,00020220306105500,31212
VD,00020220306110000,31151
VD,00020220306110500,31149
VD,00020220306111000,31116
VD,00020220306111500,31008
VD,00020220306112000,30985
VD,00020220306112500,30968
VD,00020220306113000,31031
VD,00020220306113500,31105
VD,00020220306114000,31120
VD,00020220306114500,31150
VD,00020220306115000,31099
VD,00020220306115500,31025
VD,00020220306120000,31128
VD,00020220306120500,31296
VD,00020220306121000,31438
VD,00020220306121500,31599
VD,00020220306122000,31715
VD,00020220306122500,31691
VD,00020220306123000,31686
VD,00020220306123500,31634
VD,00020220306124000,31593
VD,00020220306124500,31568
VD,00020220306125000,31568
VD,00020220306125500,31205
VD,00020220306130000,31172
VD,00020220306130500,31414
VD,00020220306131000,31291
VD,00020220306131500,30900
VD,00020220306132000,30816
VD,00020220306132500,30697
VD,00020220306133000,30677
VD,00020220306133500,30681
VD,00020220306134000,30620
VD,00020220306134500,30555
VD,00020220306135000,30500
VD,00020220306135500,30453
VD,00020220306140000,30467
VD,00020220306140500,30514
VD,00020220306141000,30494
VD,00020220306141500,30372
VD,00020220306142000,30246
VD,00020220306142500,30182
VD,00020220306143000,30198
VD,00020220306143500,30207
VD,00020220306144000,30110
VD,00020220306144500,30090
VD,00020220306145000,30198
VD,00020220306145500,30669
VD,00020220306150000,30804
VD,00020220306150500,30856
VD,00020220306151000,30932
VD,00020220306151500,31159
VD,00020220306152000,31284
VD,00020220306152500,31379
VD,00020220306153000,31410
VD,00020220306153500,31603
VD,00020220306154000,31832
VD,00020220306154500,32100
VD,00020220306155000,32197
VD,00020220306155500,32297
VD,00020220306160000,32524
VD,00020220306160500,32766
VD,00020220306161000,32999
VD,00020220306161500,33299
VD,00020220306162000,33799
VD,00020220306162500,34246
VD,00020220306163000,34515
VD,00020220306163500,34733
VD,00020220306164000,35018
VD,00020220306164500,35295
VD,00020220306165000,35559
VD,00020220306165500,35904
VD,00020220306170000,36250
VD,00020220306170500,36545
VD,00020220306171000,36744
VD,00020220306171500,37046
VD,00020220306172000,37326
VD,00020220306172500,37664
VD,00020220306173000,37953
VD,00020220306173500,38036
VD,00020220306174000,38070
VD,00020220306174500,38116
VD,00020220306175000,38252
VD,00020220306175500,38417
VD,00020220306180000,38500
VD,00020220306180500,38788
VD,00020220306181000,38954
VD,00020220306181500,39054
VD,00020220306182000,39227
VD,00020220306182500,39336
VD,00020220306183000,39364
VD,00020220306183500,39447
VD,00020220306184000,39449
VD,00020220306184500,39385
VD,00020220306185000,39388
VD,00020220306185500,39310
VD,00020220306190000,39087
VD,00020220306190500,38979
VD,00020220306191000,38866
VD,00020220306191500,38659
VD,00020220306192000,38442
VD,00020220306192500,38185
VD,00020220306193000,37955
VD,00020220306193500,37651
VD,00020220306194000,37421
VD,00020220306194500,37372
VD,00020220306195000,37328
VD,00020220306195500,37145
VD,00020220306200000,36871
VD,00020220306200500,36913
VD,00020220306201000,36915
VD,00020220306201500,36804
VD,00020220306202000,36582
VD,00020220306202500,36382
VD,00020220306203000,36081
VD,00020220306203500,35694
VD,00020220306204000,35343
VD,00020220306204500,35051
VD,00020220306205000,34872
VD,00020220306205500,34689
VD,00020220306210000,34464
VD,00020220306210500,34283
VD,00020220306211000,33949
VD,00020220306211500,33679
VD,00020220306212000,33402
VD,00020220306212500,33150
VD,00020220306213000,32920
VD,00020220306213500,32683
VD,00020220306214000,32511
VD,00020220306214500,32350
VD,00020220306215000,32042
VD,00020220306215500,31765
VD,00020220306220000,31612
VD,00020220306220500,31124
VD,00020220306221000,30841
VD,00020220306221500,30587
VD,00020220306222000,30077
VD,00020220306222500,29871
VD,00020220306223000,29572
VD,00020220306223500,29480
VD,00020220306224000,29333
VD,00020220306224500,29008
VD,00020220306225000,28861
VD,00020220306225500,28704
VD,00020220306230000,28601
VD,00020220306230500,28069
VD,00020220306231000,27857
VD,00020220306231500,27723
VD,00020220306232000,27534
VD,00020220306232500,27220
VD,00020220306233000,26939
VD,00020220306233500,26832
VD,00020220306234000,26731
VD,00020220306234500,26593
VD,00020220306235000,26420
VD,00020220306235500,26283
VD,00020220307000000,26293
VD,00020220307000500,26666
VD,00020220307001000,26837
VD,00020220307001500,26788
VD,00020220307002000,26735
VD,00020220307002500,26650
VD,00020220307003000,26646
VD,00020220307003500,27032
VD,00020220307004000,27209
VD,00020220307004500,27231
VD,00020220307005000,27227
VD,00020220307005500,27220
VD,00020220307010000,27274
VD,00020220307010500,27029
VD,00020220307011000,26976
VD,00020220307011500,27031
VD,00020220307012000,26998
VD,00020220307012500,26908
VD,00020220307013000,26824
VD,00020220307013500,26710
VD,00020220307014000,26641
VD,00020220307014500,26560
VD,00020220307015000,26398
VD,00020220307015500,26364
VD,00020220307020000,26300
VD,00020220307020500,26340
VD,00020220307021000,26312
VD,00020220307021500,26269
VD,00020220307022000,26151
VD,00020220307022500,26030
VD,00020220307023000,25974
VD,00020220307023500,26027
VD,00020220307024000,26012
VD,00020220307024500,26002
VD,00020220307025000,25995
VD,00020220307025500,26015
VD,00020220307030000,26055
VD,00020220307030500,25889
VD,00020220307031000,25879
VD,00020220307031500,25774
VD,00020220307032000,25645
VD,00020220307032500,25582
VD,00020220307033000,25517
VD,00020220307033500,25558
VD,00020220307034000,25560
VD,00020220307034500,25526
VD,00020220307035000,25445
VD,00020220307035500,25361
VD,00020220307040000,25377
VD,00020220307040500,25324
VD,00020220307041000,25422
VD,00020220307041500,25447
VD,00020220307042000,25488
VD,00020220307042500,25435
VD,00020220307043000,25369
VD,00020220307043500,25435
VD,00020220307044000,25446
VD,00020220307044500,25486
VD,00020220307045000,25481
VD,00020220307045500,25481
VD,00020220307050000,25555
VD,00020220307050500,25725
VD,00020220307051000,25756
VD,00020220307051500,25913
VD,00020220307052000,26099
VD,00020220307052500,26260
VD,00020220307053000,26392
VD,00020220307053500,26553
VD,00020220307054000,26996
VD,00020220307054500,27123
VD,00020220307055000,27490
VD,00020220307055500,27828
VD,00020220307060000,28295
VD,00020220307060500,29091
VD,00020220307061000,29561
VD,00020220307061500,30153
VD,00020220307062000,30653
VD,00020220307062500,31119
VD,00020220307063000,31311
VD,00020220307063500,31677
VD,00020220307064000,32024
VD,00020220307064500,32616
VD,00020220307065000,32939
VD,00020220307065500,33402
VD,00020220307070000,33790
VD,00020220307070500,34519
VD,00020220307071000,34733
VD,00020220307071500,35014
VD,00020220307072000,35445
VD,00020220307072500,35774
VD,00020220307073000,35952
VD,00020220307073500,36092
VD,00020220307074000,36134
VD,00020220307074500,36444
VD,00020220307075000,36572
VD,00020220307075500,36732
VD,00020220307080000,36987
VD,00020220307080500,37176
VD,00020220307081000,37298
VD,00020220307081500,37556
VD,00020220307082000,37784
VD,00020220307082500,37930
VD,00020220307083000,37933
VD,00020220307083500,37986
VD,00020220307084000,37977
VD,00020220307084500,38014
VD,00020220307085000,38135
VD,00020220307085500,38162
VD,00020220307090000,38193
VD,00020220307090500,38485
VD,00020220307091000,38653
VD,00020220307091500,38851
VD,00020220307092000,38777
VD,00020220307092500,38677
VD,00020220307093000,38585
VD,00020220307093500,38613
VD,00020220307094000,38625
VD,00020220307094500,38615
VD,00020220307095000,38613
VD,00020220307095500,38573
VD,00020220307100000,38522
VD,00020220307100500,38365
VD,00020220307101000,38359
VD,00020220307101500,38414
VD,00020220307102000,38437
VD,00020220307102500,38437
VD,00020220307103000,38226
VD,00020220307103500,38200
VD,00020220307104000,38126
VD,00020220307104500,38055
VD,00020220307105000,37983
VD,00020220307105500,37743
VD,00020220307110000,37566
VD,00020220307110500,37398
VD,00020220307111000,37168
VD,00020220307111500,36998
VD,00020220307112000,37042
VD,00020220307112500,37017
VD,00020220307113000,37032
VD,00020220307113500,37006
VD,00020220307114000,36884
VD,00020220307114500,36791
VD,00020220307115000,36751
VD,00020220307115500,36660
VD,00020220307120000,36591
VD,00020220307120500,36473
VD,00020220307121000,36395
VD,00020220307121500,36377
VD,00020220307122000,36269
VD,00020220307122500,36217
VD,00020220307123000,36031
VD,00020220307123500,35969
VD,00020220307124000,35830
VD,00020220307124500,35589
VD,00020220307125000,35429
VD,00020220307125500,35182
VD,00020220307130000,34989
VD,00020220307130500,34840
VD,00020220307131000,34741
VD,00020220307131500,34668
VD,00020220307132000,34655
VD,00020220307132500,34443
VD,00020220307133000,34232
VD,00020220307133500,34195
VD,00020220307134000,34001
VD,00020220307134500,33848
VD,00020220307135000,33791
VD,00020220307135500,33775
VD,00020220307140000,33692
VD,00020220307140500,33676
VD,00020220307141000,33626
VD,00020220307141500,33577
VD,00020220307142000,33572
VD,00020220307142500,33507
VD,00020220307143000,33441
VD,00020220307143500,33559
VD,00020220307144000,33508
VD,00020220307144500,33554
VD,00020220307145000,33671
VD,00020220307145500,33744
VD,00020220307150000,33647
VD,00020220307150500,33697
VD,00020220307151000,33728
VD,00020220307151500,33599
VD,00020220307152000,33431
VD,00020220307152500,33341
VD,00020220307153000,33287
VD,00020220307153500,33442
VD,00020220307154000,33703
VD,00020220307154500,33953
VD,00020220307155000,34199
VD,00020220307155500,34421
VD,00020220307160000,34568
VD,00020220307160500,35033
VD,00020220307161000,35268
VD,00020220307161500,35442
VD,00020220307162000,35826
VD,00020220307162500,36287
VD,00020220307163000,36429
VD,00020220307163500,37006
VD,00020220307164000,37237
VD,00020220307164500,37335
VD,00020220307165000,37692
VD,00020220307165500,38047
VD,00020220307170000,38352
VD,00020220307170500,38738
VD,00020220307171000,39085
VD,00020220307171500,39271
VD,00020220307172000,39700
VD,00020220307172500,39896
VD,00020220307173000,40011
VD,00020220307173500,40119
VD,00020220307174000,40361
VD,00020220307174500,40383
VD,00020220307175000,40464
VD,00020220307175500,40682
VD,00020220307180000,41043
VD,00020220307180500,41069
VD,00020220307181000,41229
VD,00020220307181500,41384
VD,00020220307182000,41581
VD,00020220307182500,41825
VD,00020220307183000,41971
VD,00020220307183500,42028
VD,00020220307184000,42006
VD,00020220307184500,42021
VD,00020220307185000,42058
VD,00020220307185500,41906
VD,00020220307190000,41705
VD,00020220307190500,41736
VD,00020220307191000,41457
VD,00020220307191500,41136
VD,00020220307192000,40904
VD,00020220307192500,40867
VD,00020220307193000,40698
VD,00020220307193500,40517
VD,00020220307194000,40193
VD,00020220307194500,39997
VD,00020220307195000,39756
VD,00020220307195500,39223
VD,00020220307200000,38904
VD,00020220307200500,38783
VD,00020220307201000,38897
VD,00020220307201500,38516
VD,00020220307202000,38242
VD,00020220307202500,37787
VD,00020220307203000,37533
VD,00020220307203500,37434
VD,00020220307204000,36924
VD,00020220307204500,36591
VD,00020220307205000,36365
VD,00020220307205500,36237
VD,00020220307210000,35765
VD,00020220307210500,35713
VD,00020220307211000,35483
VD,00020220307211500,35104
VD,00020220307212000,34763
VD,00020220307212500,34380
VD,00020220307213000,34012
VD,00020220307213500,33822
VD,00020220307214000,33471
VD,00020220307214500,33087
VD,00020220307215000,32647
VD,00020220307215500,32408
VD,00020220307220000,32539
VD,00020220307220500,32704
VD,00020220307221000,32731
VD,00020220307221500,32338
VD,00020220307222000,31970
VD,00020220307222500,31629
VD,00020220307223000,31358
VD,00020220307223500,31067
VD,00020220307224000,30751
VD,00020220307224500,30374
VD,00020220307225000,30103
VD,00020220307225500,29850
VD,00020220307230000,29454
VD,00020220307230500,29065
VD,00020220307231000,28804
VD,00020220307231500,28510
VD,00020220307232000,28259
VD,00020220307232500,28080
VD,00020220307233000,27842
VD,00020220307233500,27591
VD,00020220307234000,27468
VD,00020220307234500,27343
VD,00020220307235000,27417
VD,00020220307235500,27447
VD,00020220308000000,27315
VD,00020220308000500,27694
VD,00020220308001000,27723
VD,00020220308001500,27775
VD,00020220308002000,27747
VD,00020220308002500,27585
VD,00020220308003000,27660
VD,00020220308003500,27964
VD,00020220308004000,28113
VD,00020220308004500,28098
VD,00020220308005000,28098
VD,00020220308005500,28226
VD,00020220308010000,28210
VD,00020220308010500,28086
VD,00020220308011000,28088
VD,00020220308011500,27999
VD,00020220308012000,27931
VD,00020220308012500,27880
VD,00020220308013000,27757
VD,00020220308013500,27657
VD,00020220308014000,27554
VD,00020220308014500,27554
VD,00020220308015000,27513
VD,00020220308015500,27535
VD,00020220308020000,27561
VD,00020220308020500,27714
VD,00020220308021000,27759
VD,00020220308021500,27613
VD,00020220308022000,27557
VD,00020220308022500,27470
VD,00020220308023000,27264
VD,00020220308023500,27249
VD,00020220308024000,27312
VD,00020220308024500,27302
VD,00020220308025000,27245
VD,00020220308025500,27169
VD,00020220308030000,27120
VD,00020220308030500,27048
VD,00020220308031000,26939
VD,00020220308031500,26831
VD,00020220308032000,26792
VD,00020220308032500,26798
VD,00020220308033000,26718
VD,00020220308033500,26756
VD,00020220308034000,26705
VD,00020220308034500,26672
VD,00020220308035000,26648
VD,00020220308035500,26573
VD,00020220308040000,26424
VD,00020220308040500,26540
VD,00020220308041000,26645
VD,00020220308041500,26858
VD,00020220308042000,26878
VD,00020220308042500,26848
VD,00020220308043000,26900
VD,00020220308043500,26967
VD,00020220308044000,27013
VD,00020220308044500,26949
VD,00020220308045000,26989
VD,00020220308045500,27069
VD,00020220308050000,26969
VD,00020220308050500,26863
VD,00020220308051000,26962
VD,00020220308051500,26886
VD,00020220308052000,26809
VD,00020220308052500,26842
VD,00020220308053000,26916
VD,00020220308053500,27165
VD,00020220308054000,27375
VD,00020220308054500,27510
VD,00020220308055000,27663
VD,00020220308055500,27997
VD,00020220308060000,28251
VD,00020220308060500,28767
VD,00020220308061000,29295
VD,00020220308061500,29758
VD,00020220308062000,30024
VD,00020220308062500,30307
VD,00020220308063000,30470
VD,00020220308063500,30731
VD,00020220308064000,31335
VD,00020220308064500,31785
VD,00020220308065000,32148
VD,00020220308065500,32584
VD,00020220308070000,32949
VD,00020220308070500,33381
VD,00020220308071000,33794
VD,00020220308071500,34205
VD,00020220308072000,34444
VD,00020220308072500,34629
VD,00020220308073000,34749
VD,00020220308073500,34803
VD,00020220308074000,34934
VD,00020220308074500,34979
VD,00020220308075000,35035
VD,00020220308075500,35095
VD,00020220308080000,35270
VD,00020220308080500,35737
VD,00020220308081000,35858
VD,00020220308081500,35751
VD,00020220308082000,35796
VD,00020220308082500,35893
VD,00020220308083000,35920
VD,00020220308083500,35835
VD,00020220308084000,35685
VD,00020220308084500,35476
VD,00020220308085000,35515
VD,00020220308085500,35582
VD,00020220308090000,35600
VD,00020220308090500,35825
VD,00020220308091000,36073
VD,00020220308091500,36135
VD,00020220308092000,36096
VD,00020220308092500,35823
VD,00020220308093000,35677
VD,00020220308093500,35874
VD,00020220308094000,35591
VD,00020220308094500,35520
VD,00020220308095000,35467
VD,00020220308095500,35271
VD,00020220308100000,35120
VD,00020220308100500,35237
VD,00020220308101000,35261
VD,00020220308101500,35155
VD,00020220308102000,35058
VD,00020220308102500,34993
VD,00020220308103000,34915
VD,00020220308103500,34871
VD,00020220308104000,34842
VD,00020220308104500,34668
VD,00020220308105000,34505
VD,00020220308105500,34386
VD,00020220308110000,34213
VD,00020220308110500,34050
VD,00020220308111000,33886
VD,00020220308111500,33836
